State,Date,Retail_and_recreation_percent_change_from_baseline,Grocery_and_pharmacy_percent_change_from_baseline,Parks_percent_change_from_baseline,Workplaces_percent_change_from_baseline,Transit_stations_percent_change_from_baseline,Residential_percent_change_from_baseline
Maryland,18-May,-24.59090909,-10.19047619,26.07142857,-40.56,-35.78571429,17.95238095
Maryland,19-May,-18.82608696,-4.333333333,60.44444444,-41.32,-34.57142857,17.71428571
Maryland,20-May,-20.26086957,-4.272727273,52.30769231,-42,-32.5,18
Maryland,21-May,-18.69565217,-1.619047619,65.66666667,-41.84,-28.78571429,17.57142857
Maryland,22-May,-24.875,-4.727272727,6.071428571,-42.56,-33.06666667,20.9
Maryland,23-May,-19.08695652,5.95,140.875,-17.68,-22,8.333333333
Maryland,24-May,-18,0.15,100.1666667,-22.68,-30.25,7.666666667
Maryland,25-May,-19.36363636,-5.95,181.4444444,-71.8,-40.71428571,23.11111111
Maryland,26-May,-16.26086957,-1.714285714,108.8571429,-39.6,-26.21428571,15.61904762
Maryland,27-May,-16.69565217,-1.380952381,88.76923077,-39.36,-27.42857143,16.14285714
Maryland,28-May,-18.47826087,-3.272727273,28.08333333,-39.56,-28.92857143,17.85714286
Maryland,29-May,-19.66666667,-3.454545455,66.15384615,-37.64,-30.28571429,17.42857143
Maryland,30-May,-14,4.8,153.4444444,-9.24,-12.66666667,6.75
Maryland,31-May,-10.72727273,2.15,158.4444444,-12.66666667,-15.91666667,6.133333333
Maryland,1-Jun,-10.13636364,0.428571429,90.22222222,-36.12,-22.71428571,14.19047619
Maryland,2-Jun,-9.043478261,2.619047619,103.8571429,-37.32,-22.85714286,14.66666667
Maryland,3-Jun,-10.56521739,3.090909091,91.58333333,-37.44,-24.92857143,14.80952381
Maryland,4-Jun,-11.2173913,4.238095238,62.66666667,-37.32,-24.92857143,15.52380952
Maryland,5-Jun,-15.83333333,0.863636364,50,-36.8,-29.42857143,16.19047619
Maryland,6-Jun,-11.13043478,12.15,143.5555556,-9.44,-15.15384615,5.625
Maryland,7-Jun,-3.818181818,9.25,178,-12.29166667,-15.5,4.866666667
Maryland,8-Jun,-6.391304348,3.523809524,102.5555556,-34.92,-22,13.23809524
Maryland,9-Jun,-5.181818182,6.761904762,114.3333333,-36.04,-24.14285714,13.38095238
Maryland,10-Jun,-7.695652174,4.714285714,81.25,-36.44,-25.07692308,13.86363636
Maryland,11-Jun,-10.04347826,3.952380952,71.72727273,-36.56,-25.28571429,15.23809524
Maryland,12-Jun,-7.625,6.545454545,119.4,-34.92,-23.61538462,12.85714286
Maryland,13-Jun,-3.083333333,15.95,194.8571429,-5.52,-9.153846154,3.705882353
Maryland,14-Jun,-0.772727273,9.7,164.6666667,-10.125,-14.08333333,4.133333333
Maryland,15-Jun,-2.869565217,4.857142857,106.7777778,-34.4,-20.14285714,12.33333333
Maryland,16-Jun,-0.304347826,7.523809524,131.3333333,-35.16,-22.46153846,12.40909091
Maryland,17-Jun,-7.782608696,1.619047619,50.5,-36.8,-22,14.22727273
Maryland,18-Jun,-3.695652174,6,87.09090909,-35.96,-20.57142857,13
Maryland,19-Jun,-7.583333333,6.272727273,80.91666667,-35.72,-21.85714286,12.61904762
Maryland,20-Jun,-7.043478261,14.35,103.8181818,-6.64,-10.61538462,4.588235294
Maryland,21-Jun,0.545454545,12.8,144,-7.208333333,-10.25,2.933333333
Maryland,22-Jun,-4.772727273,1.285714286,56.27272727,-37.36,-21.21428571,13.04761905
Maryland,23-Jun,1.863636364,9.523809524,107.25,-36.76,-19.85714286,11.86363636
Maryland,24-Jun,1.739130435,9.666666667,141,-35.52,-16.5,11.27272727
Maryland,25-Jun,0.130434783,7.952380952,92.3,-35.6,-16.57142857,12.09090909
Maryland,26-Jun,-3.25,9,124.75,-34.92,-17.28571429,11.38095238
Maryland,27-Jun,-3.347826087,15.6,142,-7.4,-3.692307692,2.941176471
Maryland,28-Jun,1.727272727,10.7,144.9090909,-5.875,-8.75,3.6
Maryland,29-Jun,3.260869565,8.476190476,100,-34.56,-18.14285714,11.28571429
Maryland,30-Jun,8,12.52380952,127.5,-34.6,-21.15384615,10.59090909
Maryland,1-Jul,6.956521739,12.95238095,108.5454545,-35.76,-19,11
Maryland,2-Jul,15.5,24,131.625,-37.12,-15.53846154,10.04545455
Maryland,3-Jul,7.333333333,25.33333333,154.375,-56.36,-24.14285714,16
Maryland,4-Jul,-14.95833333,11.6,171.8571429,-20.64,-26.08333333,4.3125
Maryland,5-Jul,-1.52173913,6.55,128.4545455,-11.56,-13.08333333,3.466666667
Maryland,6-Jul,2.913043478,9.80952381,71.36363636,-38.64,-20.69230769,12.19047619
Maryland,7-Jul,2.363636364,9.904761905,94.33333333,-36.76,-21.61538462,11.72727273
Maryland,8-Jul,2.739130435,9.952380952,116.4,-35.48,-20.76923077,11.18181818
Maryland,9-Jul,2.739130435,11.19047619,107.875,-35.2,-16.28571429,11.36363636
Maryland,10-Jul,-6.291666667,4.136363636,88.8,-35.92,-21.35714286,13.33333333
Maryland,11-Jul,-3.434782609,13.3,145.7142857,-4.88,-10.66666667,3.235294118
Maryland,12-Jul,1.695652174,11.2,146,-7.916666667,-14.66666667,3.666666667
Maryland,13-Jul,2.086956522,7.571428571,96.22222222,-35.08,-22,11.28571429
Maryland,14-Jul,4.318181818,11.23809524,135.8333333,-35.68,-24,10.68181818
Maryland,15-Jul,4.565217391,10.63636364,123.2727273,-35,-24.46153846,10.95454545
Maryland,16-Jul,3.608695652,10.19047619,109.4444444,-35,-22,11.36363636
Maryland,17-Jul,-3.708333333,8.954545455,101.6,-35.28,-22.57142857,11.80952381
Maryland,18-Jul,-2.333333333,15.9,154.5714286,-7,-13.07692308,3.117647059
Maryland,19-Jul,1.652173913,12.5,127.4166667,-10.54166667,-17.66666667,3.933333333
Maryland,20-Jul,-0.260869565,7.380952381,61.16666667,-36.48,-27.69230769,12.23809524
Maryland,21-Jul,1.272727273,9.666666667,90.875,-36.32,-28.69230769,11.63636364
Maryland,22-Jul,-3.260869565,3.545454545,40.91666667,-35.52,-29,12.63636364
Maryland,23-Jul,2.173913043,10.47619048,71.4,-34.68,-26.30769231,11.72727273
Maryland,24-Jul,-4.25,5.818181818,67.63636364,-34.92,-25.57142857,12.52380952
Maryland,25-Jul,-2.25,14.9,166.625,-6.16,-14.07692308,2.764705882
Maryland,26-Jul,2.826086957,11.3,142,-8.875,-18.33333333,3.333333333
Maryland,27-Jul,1.086956522,7.80952381,81.54545455,-35.92,-24.42857143,11.61904762
Maryland,28-Jul,0.227272727,9.095238095,97,-35.64,-24.57142857,11.76190476
Maryland,29-Jul,2.086956522,9.571428571,109.25,-35.76,-22.35714286,11.09090909
Maryland,30-Jul,0.260869565,6.666666667,81.22222222,-36.04,-26.69230769,11.59090909
Maryland,31-Jul,-5.5,3.727272727,45.84615385,-36.6,-26.42857143,13.33333333
Maryland,1-Aug,-2.708333333,13.2,140.5555556,-6.6,-14.38461538,3.235294118
Maryland,2-Aug,1.363636364,9.45,135.4166667,-8.625,-20.75,3.8
Maryland,3-Aug,1.695652174,10.23809524,43,-35.72,-24,11.71428571
Maryland,4-Aug,-12.63636364,-8,51.9,-46.52,-34.78571429,17.89473684
Maryland,5-Aug,3.47826087,9.952380952,110.9090909,-35.44,-24.23076923,10.22727273
Maryland,6-Aug,-0.173913043,5.857142857,62.6,-36.04,-25,12.18181818
Maryland,7-Aug,-5.208333333,3.045454545,75,-34.64,-26.64285714,11.85714286
Maryland,8-Aug,-1.916666667,11.95,142.1666667,-5.84,-17.58333333,2.647058824
Maryland,9-Aug,3.043478261,9.85,143.5555556,-7.708333333,-15.91666667,2.933333333
Maryland,10-Aug,1.956521739,7.904761905,89.2,-35.76,-23.71428571,10.66666667
Maryland,11-Aug,1.772727273,8.761904762,103.1666667,-35.6,-27.61538462,10.5
Maryland,12-Aug,-1.695652174,4.523809524,55.91666667,-36.08,-26.64285714,11.85714286
Maryland,13-Aug,-1.52173913,4.857142857,54.08333333,-36.16,-25.92857143,12.80952381
Maryland,14-Aug,-5.25,3,68.91666667,-35.12,-23,11.9047619
Maryland,15-Aug,-3,10.95,111.2222222,-7.4,-13.25,3.352941176
Maryland,16-Aug,-3.260869565,5.25,54.58333333,-12.125,-21.58333333,4.666666667
Maryland,17-Aug,-13.78571429,-8.538461538,59.5,-40.77777778,-46.5,10.66666667
Maryland,18-Aug,-10.07142857,-4.230769231,128,-39.22222222,-44.33333333,10.04545455
Maryland,19-Aug,-12.57142857,-6.769230769,78,-40.05555556,-47.33333333,11.09090909
Maryland,20-Aug,-10.6,-5.230769231,113,-40.05555556,-44.16666667,9.863636364
Maryland,21-Aug,-14.9375,-7.214285714,82.5,-39.76470588,-43.5,10.42857143
Maryland,22-Aug,-16.5,-4.538461538,105,-12.41666667,-33.16666667,2.647058824
Maryland,23-Aug,-15,-9.25,99.5,-15.1,-36.5,3
Maryland,24-Aug,-14.35714286,-8.615384615,54.5,-40.11111111,-47.16666667,10.40909091
Maryland,25-Aug,-11.57142857,-5.153846154,88,-40.05555556,-45.5,10.40909091
Maryland,26-Aug,-11.28571429,-5.307692308,100,-38.83333333,-44.66666667,9.954545455
Maryland,27-Aug,-11.66666667,-5.846153846,89,-39,-44.66666667,10.40909091
Maryland,28-Aug,-16.75,-10,47.5,-39.05882353,-44.16666667,11.04761905
Maryland,29-Aug,-19.5,-7.214285714,44,-14.5,-37.5,5.375
Maryland,30-Aug,-10.86666667,-7.083333333,148,-13.4,-33.16666667,1.8
Maryland,31-Aug,-17.5,-12.69230769,0.5,-40.38888889,-48.66666667,11.31818182
Maryland,1-Sep,-10.71428571,-4.384615385,66,-39.77777778,-44.66666667,10.68181818
Maryland,2-Sep,-11.93333333,-6.384615385,61,-39.44444444,-46,10.45454545
Maryland,3-Sep,-13.06666667,-6.153846154,32,-39.83333333,-45,10.40909091
Maryland,4-Sep,-11.4375,-2.928571429,75,-40.11764706,-41.83333333,10.19047619
Maryland,5-Sep,-12.5625,-0.538461538,155.5,-13.16666667,-30,1
Maryland,6-Sep,-11.14285714,-6.083333333,152.5,-14.9,-34.66666667,0.8
Maryland,7-Sep,-11.5,-7,160,-71,-57.16666667,17.88888889
Maryland,8-Sep,-13.85714286,-5.307692308,88,-41.55555556,-43.66666667,10.22727273
Maryland,9-Sep,-15.06666667,-9,51,-39.72222222,-46.5,10.68181818
Maryland,10-Sep,-18.86666667,-12.30769231,17,-40.55555556,-48,12.27272727
Maryland,11-Sep,-8.333333333,-2.545454545,79.45454545,-32.92,-26,10.13636364
Maryland,12-Sep,-1.583333333,8.2,158.7,-5.08,-13.30769231,1.529411765
Maryland,13-Sep,-2.090909091,3.35,127.5454545,-7.75,-16.41666667,2.666666667
Maryland,14-Sep,-4.304347826,0.047619048,77.54545455,-32.28,-26.14285714,9.636363636
Maryland,15-Sep,-0.608695652,3.380952381,106.5555556,-31.64,-29.23076923,9.409090909
Maryland,16-Sep,-2.52173913,0.238095238,99.63636364,-32.76,-26.21428571,9.363636364
Maryland,17-Sep,-5.173913043,-0.904761905,71.66666667,-33.52,-27.42857143,10.72727273
Maryland,18-Sep,-4.291666667,0.090909091,78.16666667,-31.88,-29.07692308,10.04545455
Maryland,19-Sep,1.5,10.3,156,-6.4,-15.07692308,1.411764706
Maryland,20-Sep,-0.181818182,4.4,121.8,-7.666666667,-17.91666667,2.466666667
Maryland,21-Sep,-5.833333333,-0.571428571,64.16666667,-33.68,-26.64285714,10.52380952
Maryland,22-Sep,-5,0.714285714,88.11111111,-32.4,-32.23076923,10.13636364
Maryland,23-Sep,-5.916666667,-0.181818182,83.08333333,-31.52,-27.21428571,9.583333333
Maryland,24-Sep,-6.956521739,-1.142857143,67.91666667,-31.6,-27.78571429,10.33333333
Maryland,25-Sep,-7.833333333,-0.772727273,61.46153846,-30.48,-28.69230769,10.17391304
Maryland,26-Sep,-5.625,6.6,87.5,-4.88,-19.76923077,2.944444444
Maryland,27-Sep,-4.391304348,1.8,91.35714286,-7,-20.83333333,3
Maryland,28-Sep,-8.260869565,-2.142857143,66.25,-31.68,-28.14285714,9.956521739
Maryland,29-Sep,-10.625,-3.285714286,36.2,-31.76,-35.30769231,10.875
Maryland,30-Sep,-6.304347826,-1,67.91666667,-31.96,-28.14285714,9.666666667
Maryland,1-Oct,-5.391304348,0.095238095,62.33333333,-30.16,-27.85714286,9.125
Maryland,2-Oct,-7.166666667,0.045454545,65.23076923,-29.36,-22.14285714,9.347826087
Maryland,3-Oct,-2.583333333,7.55,132.5454545,-4.72,-7.307692308,1.111111111
Maryland,4-Oct,-4.318181818,0.6,99.61538462,-7.875,-12.08333333,2.166666667
Maryland,5-Oct,-9.434782609,-1.619047619,43.84615385,-32.28,-25,10.04347826
Maryland,6-Oct,-6.782608696,0.523809524,80.22222222,-31.64,-28.69230769,8.875
Maryland,7-Oct,-6.791666667,-0.409090909,86.33333333,-31.44,-24.21428571,9.041666667
Maryland,8-Oct,-6.869565217,0.095238095,78.5,-30.76,-24.57142857,9.708333333
Maryland,9-Oct,-7.125,0,79.92307692,-30.36,-23.38461538,9.391304348
Maryland,10-Oct,-3.833333333,5.25,137.8181818,-4,-10.30769231,1.777777778
Maryland,11-Oct,-11.47826087,-5.45,30.64285714,-9.166666667,-19.08333333,4.277777778
Maryland,12-Oct,-14.2173913,-7.238095238,-20.0625,-40.68,-29.71428571,14.82608696
Maryland,13-Oct,-11.17391304,-2.523809524,61.90909091,-31.52,-28.69230769,10.20833333
Maryland,14-Oct,-8.304347826,-1.142857143,77.75,-30.56,-23.85714286,9.541666667
Maryland,15-Oct,-7.333333333,-0.238095238,87.75,-30.16,-24.21428571,9.208333333
Maryland,16-Oct,-14.25,-5.954545455,15.66666667,-32.44,-25.64285714,12.13043478
Maryland,17-Oct,-6.5,4.2,124,-5.44,-8.307692308,1.666666667
Maryland,18-Oct,-7.608695652,-2.75,99.21428571,-8.84,-11.66666667,2.666666667
Maryland,19-Oct,-12.52173913,-3.952380952,44.08333333,-31.04,-24.21428571,10.2173913
Maryland,20-Oct,-9.826086957,-1.571428571,82.77777778,-30.72,-28.84615385,9.75
Maryland,21-Oct,-9.5,-2.136363636,66.58333333,-30.08,-25.78571429,9.833333333
Maryland,22-Oct,-9.625,-2.285714286,79.25,-30.04,-26,9.708333333
Maryland,23-Oct,-11.41666667,-3.909090909,76.38461538,-29.44,-25.69230769,9.782608696
Maryland,24-Oct,-7.916666667,2.3,130.4545455,-6.08,-12.38461538,1.944444444
Maryland,25-Oct,-16.95652174,-7.75,-3.714285714,-12.16666667,-25.66666667,5.111111111
Maryland,26-Oct,-12.04166667,-4.619047619,27,-30.96,-27.92857143,10.60869565
Maryland,27-Oct,-9.708333333,-2.19047619,76.77777778,-30.48,-31.15384615,9.625
Maryland,28-Oct,-9,-2.428571429,61.69230769,-30.32,-27.14285714,9.708333333
Maryland,29-Oct,-19.125,-13.33333333,-11.3125,-32.84,-36.26666667,13.66666667
Maryland,30-Oct,-11,-2.318181818,29.75,-30.2,-28.14285714,11.08695652
Maryland,31-Oct,-10.83333333,4.95,75.36363636,-6.64,-20.28571429,2.611111111
Maryland,1-Nov,-18.95652174,-12.3,-0.666666667,-12.5,-28.91666667,5.277777778
Maryland,2-Nov,-12,-5,4.533333333,-31.8,-32.5,11.26086957
Maryland,3-Nov,-3,2.571428571,51.88888889,-35.6,-34.38461538,10.375
Maryland,4-Nov,-15.2173913,-7.523809524,39.76923077,-31,-34.35714286,11.375
Maryland,5-Nov,-13.43478261,-6,42.85714286,-29.88,-32.78571429,10.875
Maryland,6-Nov,-13.625,-7.136363636,54,-28.8,-31.42857143,11.17391304
Maryland,7-Nov,-8.166666667,-1.15,113.6363636,-4.28,-18.07142857,3
Maryland,8-Nov,-9.173913043,-5.75,98.85714286,-8.208333333,-22.75,3.388888889
Maryland,9-Nov,-13.26086957,-6.142857143,36.84615385,-31.08,-32.28571429,10.91304348
Maryland,10-Nov,-9.166666667,-1.095238095,64.77777778,-30.72,-32.53846154,9.916666667
Maryland,11-Nov,-13.65217391,-8.238095238,-23.92857143,-40.32,-39.14285714,15.20833333
Maryland,12-Nov,-18.30434783,-9.380952381,-17.53333333,-33.6,-36.85714286,14.30434783
Maryland,13-Nov,-16.25,-5.590909091,25.8,-30.72,-30.92857143,12.34782609
Maryland,14-Nov,-12.70833333,-1.55,69.66666667,-6.16,-19.35714286,4.5
Maryland,15-Nov,-17.26086957,-8.5,13,-11,-27.83333333,5.722222222
Maryland,16-Nov,-16.17391304,-6.714285714,6.066666667,-32.36,-33.78571429,12
Maryland,17-Nov,-15.43478261,-3.904761905,9.25,-32.64,-36,12.125
Maryland,18-Nov,-14.95652174,-4.272727273,-2.230769231,-33.36,-32.07142857,12.625
Maryland,19-Nov,-16.17391304,-4.571428571,4.714285714,-32.68,-32.64285714,12.54166667
Maryland,20-Nov,-17.83333333,-6.181818182,27.13333333,-31.52,-34.61538462,13
Maryland,21-Nov,-15.45833333,-1.15,62.5,-5.12,-18.92307692,5.166666667
Maryland,22-Nov,-15.7826087,-6.5,16.86666667,-8.833333333,-26.41666667,5.888888889
Maryland,23-Nov,-12.65217391,-0.857142857,-9.375,-34.08,-34.35714286,12.69565217
Maryland,24-Nov,-4.47826087,11.28571429,23.08333333,-34.32,-29.92307692,11.16666667
Maryland,25-Nov,7.583333333,28.71428571,18.38461538,-39.44,-26.21428571,11.33333333
Maryland,26-Nov,-67.66666667,-35,14.53333333,-81.2,-60,26.34782609
Maryland,27-Nov,-23.41666667,-19.08695652,38.78571429,-57.48,-45.38461538,19.95652174
Maryland,28-Nov,-20.875,-12.85714286,61.75,-11.36,-24.38461538,6.5
Maryland,29-Nov,-17.69565217,-14.3,34.4,-11.75,-20,5.944444444
Maryland,30-Nov,-21.39130435,-15.04761905,-32.72222222,-37.04,-38.21428571,15.56521739
Maryland,1-Dec,-13.60869565,-4.476190476,-3.785714286,-34.84,-35.92307692,12.91666667
Maryland,2-Dec,-15.47826087,-8.318181818,-2.384615385,-33.96,-33.71428571,13.25
Maryland,3-Dec,-13.69565217,-5.714285714,13.35714286,-33.2,-34.28571429,12.875
Maryland,4-Dec,-19.29166667,-10.39130435,-16.6,-31.88,-38.5,14.65217391
Maryland,5-Dec,-17.54166667,-6.952380952,10.53333333,-7.48,-31.07142857,7.222222222
Maryland,6-Dec,-16.04347826,-10.5,7.666666667,-10.25,-33.83333333,6.333333333
Maryland,7-Dec,-18.2173913,-10,-14.70588235,-34.6,-36.07142857,13.26086957
Maryland,8-Dec,-14.82608696,-6.761904762,-1.714285714,-32.76,-39.15384615,12.79166667
Maryland,9-Dec,-14.65217391,-7.181818182,-6.928571429,-33.76,-36.64285714,13
Maryland,10-Dec,-15.60869565,-7.590909091,8.071428571,-33.28,-35.85714286,13.30434783
Maryland,11-Dec,-17,-7.863636364,17.93333333,-32.04,-39.30769231,13.65217391
Maryland,12-Dec,-13.54166667,-2.6,54.75,-5.24,-23.46153846,5.444444444
Maryland,13-Dec,-12.40909091,-6.05,47.21428571,-8.708333333,-29.16666667,5.388888889
Maryland,14-Dec,-21.04347826,-11.76190476,-40.27777778,-35.96,-40.14285714,15.26086957
Maryland,15-Dec,-3.739130435,12.19047619,1.214285714,-32.96,-33.46153846,11.04166667
Maryland,16-Dec,-35.7826087,-22.68181818,-35.64705882,-41.92,-49,20.17391304
Maryland,17-Dec,-24.08695652,-16.27272727,-27.3125,-40.72,-45.64285714,18.60869565
Maryland,18-Dec,-17.875,-8.045454545,-17.76470588,-32.16,-38,14.52173913
Maryland,19-Dec,-12.83333333,1.095238095,3.4,-5.92,-19.69230769,6.055555556
Maryland,20-Dec,-13.60869565,-6.8,-18.33333333,-8.625,-27.41666667,6.777777778
Maryland,21-Dec,-4.043478261,3.523809524,-11.5,-34.68,-32.28571429,12.26086957
Maryland,22-Dec,2.608695652,12.0952381,5,-35.44,-29.76923077,11.45833333
Maryland,23-Dec,13.66666667,27.61904762,6,-37.36,-21.85714286,10.75
Maryland,24-Dec,-2.52173913,25.52380952,-26.9375,-58.68,-43.21428571,18.43478261
Maryland,25-Dec,-84.26086957,-59.26086957,-37.82352941,-83.56,-71.63636364,30.26086957
Maryland,26-Dec,-31.625,-19.81818182,-11.66666667,-20.64,-35.92857143,9.777777778
Maryland,27-Dec,-24.86956522,-20.5,-0.133333333,-13.91666667,-28.91666667,7.555555556
Maryland,28-Dec,-10.7826087,-7.227272727,18.26666667,-43.24,-33.5,15.26086957
Maryland,29-Dec,-8.565217391,-2.857142857,10.30769231,-42.92,-35.46153846,15.2173913
Maryland,30-Dec,-4.173913043,2.818181818,8.461538462,-42.04,-33.5,15
Maryland,31-Dec,2,18.19047619,-2.428571429,-48.92,-42.14285714,15.95652174
Massachusetts,15-Feb,4.6,-3,1.909090909,-1.071428571,6,-0.333333333
Massachusetts,16-Feb,7.384615385,-3.6,5.166666667,0.615384615,2.727272727,-0.666666667
Massachusetts,17-Feb,12.4,0,41.5,-37.26666667,-18.90909091,8.230769231
Massachusetts,18-Feb,-2.466666667,-7.466666667,-19.08333333,-7.933333333,-4.230769231,3.153846154
Massachusetts,19-Feb,3.066666667,-1.666666667,4.833333333,-7.666666667,-3.25,1.923076923
Massachusetts,20-Feb,4.666666667,-1.6,0.272727273,-6.866666667,-0.5,1.846153846
Massachusetts,21-Feb,2.133333333,-4.333333333,-6.666666667,-7.933333333,-0.692307692,2.846153846
Massachusetts,22-Feb,6.733333333,-1.4,54.5,2.357142857,6.454545455,-1.083333333
Massachusetts,23-Feb,8.214285714,0,71.41666667,3.230769231,10.36363636,-1.083333333
Massachusetts,24-Feb,5.066666667,0.333333333,57.3,2.333333333,4.363636364,-0.923076923
Massachusetts,25-Feb,0.6,-3.333333333,11.18181818,0.533333333,1.25,0
Massachusetts,26-Feb,2.733333333,-0.933333333,-0.916666667,0,1.083333333,-0.307692308
Massachusetts,27-Feb,0.933333333,0.066666667,-4,0.133333333,1.5,0.076923077
Massachusetts,28-Feb,3.466666667,1.2,-4.666666667,1.066666667,5.846153846,-0.076923077
Massachusetts,29-Feb,7.133333333,-0.733333333,21.63636364,1.571428571,9.909090909,-1.166666667
Massachusetts,1-Mar,9.785714286,4.6,-0.916666667,3.461538462,10.18181818,-0.75
Massachusetts,2-Mar,7.933333333,5.6,23,4.2,1.833333333,-0.538461538
Massachusetts,3-Mar,11.66666667,6.733333333,49.45454545,2.066666667,7.166666667,-0.923076923
Massachusetts,4-Mar,5.866666667,3.866666667,5.909090909,2.733333333,-0.583333333,-0.230769231
Massachusetts,5-Mar,7.866666667,6.466666667,32.27272727,4.4,3.416666667,-0.769230769
Massachusetts,6-Mar,1.733333333,3.4,2.583333333,3.2,0.916666667,0.615384615
Massachusetts,7-Mar,4.733333333,1.8,23.27272727,1.928571429,1.272727273,-0.583333333
Massachusetts,8-Mar,9.5,5.933333333,54.25,2,5.727272727,-0.75
Massachusetts,9-Mar,11.4,8.5,112.6,2.533333333,2.272727273,-0.615384615
Massachusetts,10-Mar,5.933333333,8.066666667,33.54545455,1.666666667,-1.833333333,0.461538462
Massachusetts,11-Mar,7.066666667,13.46666667,26.36363636,0.2,-5.916666667,0.769230769
Massachusetts,12-Mar,5.866666667,30.07142857,18.54545455,-0.866666667,-9.416666667,2.076923077
Massachusetts,13-Mar,-3.666666667,30.78571429,-14,-8.6,-16.84615385,6.384615385
Massachusetts,14-Mar,-7.6,17.46666667,71.7,-2.571428571,-9.363636364,3.583333333
Massachusetts,15-Mar,-12.92857143,6.266666667,55.58333333,-7.384615385,-14.18181818,4.5
Massachusetts,16-Mar,-8.333333333,18.14285714,15.9,-24.4,-27.53846154,10.38461538
Massachusetts,17-Mar,-31.8,0.866666667,-14.36363636,-34.86666667,-36.78571429,15.92307692
Massachusetts,18-Mar,-29.66666667,1.933333333,68.5,-36.33333333,-36.07692308,15.61538462
Massachusetts,19-Mar,-39.73333333,-2.266666667,-28.27272727,-39.53333333,-45.07692308,19.30769231
Massachusetts,20-Mar,-34.33333333,11.33333333,26.72727273,-38.8,-41.35714286,19.15384615
Massachusetts,21-Mar,-43.13333333,-3.8,91.5,-27.64285714,-36.5,11.66666667
Massachusetts,22-Mar,-47.07142857,-16.33333333,40.25,-31.84615385,-44.91666667,11.16666667
Massachusetts,23-Mar,-41.2,-11.8,-26.90909091,-46.26666667,-53.38461538,19.69230769
Massachusetts,24-Mar,-49.5,-21,10.72727273,-52.4,-54,22.46153846
Massachusetts,25-Mar,-52.78571429,-24.8,-11,-54.86666667,-58.64285714,23.69230769
Massachusetts,26-Mar,-48.28571429,-18.2,64,-54.2,-53.21428571,22.61538462
Massachusetts,27-Mar,-48.35714286,-19.13333333,69.90909091,-53.2,-53.42857143,24
Massachusetts,28-Mar,-53.78571429,-23.46666667,78,-40.53333333,-50.38461538,14.91666667
Massachusetts,29-Mar,-58.38461538,-35.93333333,-48.92307692,-40.76923077,-64.66666667,14.81818182
Massachusetts,30-Mar,-48.92857143,-23.33333333,-17.09090909,-54.53333333,-58.78571429,22.46153846
Massachusetts,31-Mar,-47.07142857,-20.53333333,23.9,-55.4,-55,22.92307692
Massachusetts,1-Apr,-46.85714286,-16.33333333,6.3,-55.93333333,-55.57142857,22.92307692
Massachusetts,2-Apr,-50.35714286,-17.93333333,-17.54545455,-56.53333333,-58.71428571,24.84615385
Massachusetts,3-Apr,-55.21428571,-23.06666667,-42,-57.2,-62.69230769,27.84615385
Massachusetts,4-Apr,-54.21428571,-19.93333333,39.5,-43,-50.84615385,15.58333333
Massachusetts,5-Apr,-51.84615385,-28,42.08333333,-40.30769231,-53.41666667,13.09090909
Massachusetts,6-Apr,-41.46153846,-17.61538462,73.6,-55.33333333,-50.92857143,21.46153846
Massachusetts,7-Apr,-44,-18.53846154,66.1,-56.86666667,-53.21428571,22.84615385
Massachusetts,8-Apr,-48.76923077,-20.07692308,-3.9,-57.33333333,-60.07142857,24.38461538
Massachusetts,9-Apr,-52.46153846,-22.61538462,-30.08333333,-57.8,-62.07142857,26
Massachusetts,10-Apr,-48.76923077,-14.46153846,-10.58333333,-57.93333333,-60.57142857,27.07692308
Massachusetts,11-Apr,-47.53846154,-9.153846154,50.6,-43.2,-49,15.16666667
Massachusetts,12-Apr,-66.30769231,-51.84615385,39.25,-46.53846154,-59.8,13.72727273
Massachusetts,13-Apr,-56.30769231,-38.46153846,-46.75,-57.86666667,-65.69230769,25.61538462
Massachusetts,14-Apr,-42.07692308,-17.46153846,49.7,-55.33333333,-53.14285714,22.30769231
Massachusetts,15-Apr,-42.30769231,-18.61538462,16,-55.86666667,-56,23.38461538
Massachusetts,16-Apr,-44.61538462,-18.15384615,10,-55.2,-56.5,24.07692308
Massachusetts,17-Apr,-46.07692308,-19.15384615,14.08333333,-54.06666667,-57.07142857,25.30769231
Massachusetts,18-Apr,-57.92307692,-31.07692308,-32.16666667,-44,-60.91666667,18
Massachusetts,19-Apr,-42.61538462,-23.23076923,84.27272727,-37.69230769,-49.8,11.5
Massachusetts,20-Apr,-41.53846154,-22.23076923,22.3,-58.53333333,-57.64285714,22.84615385
