State,Code,Day,daily_vaccinations_per_million
Colorado,8,2021-02-19,0.714
Colorado,8,2021-02-20,0.7003
Colorado,8,2021-02-21,0.6831
Colorado,8,2021-02-22,0.6648
Colorado,8,2021-02-23,0.5777
Colorado,8,2021-02-24,0.6056
Colorado,8,2021-02-25,0.5983
Colorado,8,2021-02-26,0.4732
Colorado,8,2021-02-27,0.389
Colorado,8,2021-02-28,0.4203
Colorado,8,2021-03-01,0.4495
Colorado,8,2021-03-02,0.4847
Colorado,8,2021-03-03,0.4806
Colorado,8,2021-03-04,0.4978
Colorado,8,2021-03-05,0.5102
Colorado,8,2021-03-06,0.6337
Colorado,8,2021-03-07,0.6324
Colorado,8,2021-03-08,0.5322
Colorado,8,2021-03-09,0.5504
Colorado,8,2021-03-10,0.5766
Colorado,8,2021-03-11,0.6677
Colorado,8,2021-03-12,0.7149
Colorado,8,2021-03-13,0.7402
Colorado,8,2021-03-14,0.6255
Colorado,8,2021-03-15,0.7597
Colorado,8,2021-03-16,0.7383
Colorado,8,2021-03-17,0.727
Colorado,8,2021-03-18,0.6577
Colorado,8,2021-03-19,0.653
Colorado,8,2021-03-20,0.7681
Colorado,8,2021-03-21,0.9222
Colorado,8,2021-03-22,0.8507
Colorado,8,2021-03-23,0.8982
Colorado,8,2021-03-24,0.8845
Colorado,8,2021-03-25,0.8923
Colorado,8,2021-03-26,0.9007
Colorado,8,2021-03-27,0.7758
Colorado,8,2021-03-28,0.7906
Colorado,8,2021-03-29,0.809
Colorado,8,2021-03-30,0.8307
Colorado,8,2021-03-31,0.8612
Colorado,8,2021-04-01,0.8859
Colorado,8,2021-04-02,0.8946
Colorado,8,2021-04-03,0.9359
Colorado,8,2021-04-04,0.9554
Colorado,8,2021-04-05,0.935
Colorado,8,2021-04-06,0.9243
Colorado,8,2021-04-07,0.9625
Colorado,8,2021-04-08,0.9518
Colorado,8,2021-04-09,0.9446
Colorado,8,2021-04-10,0.9627
Colorado,8,2021-04-11,0.9477
Colorado,8,2021-04-12,1.0616
Colorado,8,2021-04-13,1.1067
Colorado,8,2021-04-14,1.1127
Colorado,8,2021-04-15,1.1259
Colorado,8,2021-04-16,1.1456
Colorado,8,2021-04-17,1.1125
Colorado,8,2021-04-18,1.1269
Colorado,8,2021-04-19,1.0884
Colorado,8,2021-04-20,1.0588
Colorado,8,2021-04-21,1.028
Colorado,8,2021-04-22,1.043
Colorado,8,2021-04-23,1.0464
Colorado,8,2021-04-24,0.8872
Colorado,8,2021-04-25,1.0424
Colorado,8,2021-04-26,0.979
Colorado,8,2021-04-27,0.9625
Colorado,8,2021-04-28,0.9471
Colorado,8,2021-04-29,0.9539
Colorado,8,2021-04-30,0.9289
Colorado,8,2021-05-01,1.0767
Colorado,8,2021-05-02,0.8395
Colorado,8,2021-05-03,0.8186
Colorado,8,2021-05-04,0.802
Colorado,8,2021-05-05,0.8084
Colorado,8,2021-05-06,0.8019
Colorado,8,2021-05-07,0.8069
Colorado,8,2021-05-08,0.7747
Colorado,8,2021-05-09,0.8231
Colorado,8,2021-05-10,0.8749
Connecticut,9,2021-01-13,0.2939
Connecticut,9,2021-01-14,0.2875
Connecticut,9,2021-01-15,0.3223
Connecticut,9,2021-01-16,0.3182
Connecticut,9,2021-01-17,0.3158
Connecticut,9,2021-01-18,0.3142
Connecticut,9,2021-01-19,0.313
Connecticut,9,2021-01-20,0.3256
Connecticut,9,2021-01-21,0.3719
Connecticut,9,2021-01-22,0.407
Connecticut,9,2021-01-23,0.4408
Connecticut,9,2021-01-24,0.457
Connecticut,9,2021-01-25,0.4514
Connecticut,9,2021-01-26,0.4533
Connecticut,9,2021-01-27,0.4722
Connecticut,9,2021-01-28,0.4666
Connecticut,9,2021-01-29,0.4645
Connecticut,9,2021-01-30,0.4584
Connecticut,9,2021-01-31,0.4612
Connecticut,9,2021-02-01,0.4728
Connecticut,9,2021-02-02,0.4546
Connecticut,9,2021-02-03,0.4168
Connecticut,9,2021-02-04,0.4034
Connecticut,9,2021-02-05,0.3966
Connecticut,9,2021-02-06,0.3935
Connecticut,9,2021-02-07,0.3891
Connecticut,9,2021-02-08,0.3733
Connecticut,9,2021-02-09,0.3936
Connecticut,9,2021-02-10,0.4397
Connecticut,9,2021-02-11,0.4745
Connecticut,9,2021-02-12,0.4982
Connecticut,9,2021-02-13,0.5424
Connecticut,9,2021-02-14,0.564
Connecticut,9,2021-02-15,0.6031
Connecticut,9,2021-02-16,0.6284
Connecticut,9,2021-02-17,0.6549
Connecticut,9,2021-02-18,0.6689
Connecticut,9,2021-02-19,0.7851
Connecticut,9,2021-02-20,0.7735
Connecticut,9,2021-02-21,0.7446
Connecticut,9,2021-02-22,0.7607
Connecticut,9,2021-02-23,0.7282
Connecticut,9,2021-02-24,0.6966
Connecticut,9,2021-02-25,0.6361
Connecticut,9,2021-02-26,0.5271
Connecticut,9,2021-02-27,0.5305
Connecticut,9,2021-02-28,0.5767
Connecticut,9,2021-03-01,0.5951
Connecticut,9,2021-03-02,0.5901
Connecticut,9,2021-03-03,0.5984
Connecticut,9,2021-03-04,0.6466
Connecticut,9,2021-03-05,0.6706
Connecticut,9,2021-03-06,0.7088
Connecticut,9,2021-03-07,0.7659
Connecticut,9,2021-03-08,0.7916
Connecticut,9,2021-03-09,0.8236
Connecticut,9,2021-03-10,0.8463
Connecticut,9,2021-03-11,0.8694
Connecticut,9,2021-03-12,0.8969
Connecticut,9,2021-03-13,1.0194
Connecticut,9,2021-03-14,0.8651
Connecticut,9,2021-03-15,0.8558
Connecticut,9,2021-03-16,0.8601
Connecticut,9,2021-03-17,0.8455
Connecticut,9,2021-03-18,0.844
Connecticut,9,2021-03-19,0.8259
Connecticut,9,2021-03-20,0.701
Connecticut,9,2021-03-21,0.8477
Connecticut,9,2021-03-22,0.8651
Connecticut,9,2021-03-23,0.8678
Connecticut,9,2021-03-24,0.8724
Connecticut,9,2021-03-25,0.8904
Connecticut,9,2021-03-26,0.8918
Connecticut,9,2021-03-27,0.911
Connecticut,9,2021-03-28,0.9264
Connecticut,9,2021-03-29,0.9347
Connecticut,9,2021-03-30,0.9925
Connecticut,9,2021-03-31,1.0136
Connecticut,9,2021-04-01,1.0247
Connecticut,9,2021-04-02,1.0478
Connecticut,9,2021-04-03,1.1154
Connecticut,9,2021-04-04,1.1388
Connecticut,9,2021-04-05,1.1504
Connecticut,9,2021-04-06,1.0481
Connecticut,9,2021-04-07,1.0929
Connecticut,9,2021-04-08,1.1484
Connecticut,9,2021-04-09,1.2237
Connecticut,9,2021-04-10,1.2005
Connecticut,9,2021-04-11,1.2549
Connecticut,9,2021-04-12,1.2819
Connecticut,9,2021-04-13,1.3843
Connecticut,9,2021-04-14,1.3824
Connecticut,9,2021-04-15,1.3344
Connecticut,9,2021-04-16,1.3245
Connecticut,9,2021-04-17,1.3188
Connecticut,9,2021-04-18,1.2773
Connecticut,9,2021-04-19,1.2425
Connecticut,9,2021-04-20,1.2138
Connecticut,9,2021-04-21,1.1946
Connecticut,9,2021-04-22,1.2062
Connecticut,9,2021-04-23,1.1446
Connecticut,9,2021-04-24,1.146
Connecticut,9,2021-04-25,1.1445
Connecticut,9,2021-04-26,1.1439
Connecticut,9,2021-04-27,1.112
Connecticut,9,2021-04-28,1.1094
Connecticut,9,2021-04-29,1.0857
Connecticut,9,2021-04-30,1.056
Connecticut,9,2021-05-01,1.0312
Connecticut,9,2021-05-02,0.9783
Connecticut,9,2021-05-03,0.9117
Connecticut,9,2021-05-04,0.8974
Connecticut,9,2021-05-05,0.8578
Connecticut,9,2021-05-06,0.8571
Connecticut,9,2021-05-07,0.8674
Connecticut,9,2021-05-08,0.8442
Connecticut,9,2021-05-09,0.8491
Connecticut,9,2021-05-10,0.891
Delaware,10,2021-01-13,0.2057
Delaware,10,2021-01-14,0.2403
Delaware,10,2021-01-15,0.1602
Delaware,10,2021-01-16,0.1938
Delaware,10,2021-01-17,0.2139
Delaware,10,2021-01-18,0.2273
Delaware,10,2021-01-19,0.2369
Delaware,10,2021-01-20,0.2527
Delaware,10,2021-01-21,0.2681
Delaware,10,2021-01-22,0.3399
Delaware,10,2021-01-23,0.3824
Delaware,10,2021-01-24,0.4014
Delaware,10,2021-01-25,0.3994
Delaware,10,2021-01-26,0.3807
Delaware,10,2021-01-27,0.4666
Delaware,10,2021-01-28,0.483
Delaware,10,2021-01-29,0.4847
Delaware,10,2021-01-30,0.4766
Delaware,10,2021-01-31,0.5248
Delaware,10,2021-02-01,0.525
Delaware,10,2021-02-02,0.5174
Delaware,10,2021-02-03,0.4415
Delaware,10,2021-02-04,0.4181
Delaware,10,2021-02-05,0.3951
Delaware,10,2021-02-06,0.3809
Delaware,10,2021-02-07,0.3443
Delaware,10,2021-02-08,0.3514
Delaware,10,2021-02-09,0.3484
Delaware,10,2021-02-10,0.3312
Delaware,10,2021-02-11,0.3314
Delaware,10,2021-02-12,0.3281
Delaware,10,2021-02-13,0.3466
Delaware,10,2021-02-14,0.3376
Delaware,10,2021-02-15,0.334
Delaware,10,2021-02-16,0.3648
Delaware,10,2021-02-17,0.3667
Delaware,10,2021-02-18,0.3884
Delaware,10,2021-02-19,0.568
Delaware,10,2021-02-20,0.5648
Delaware,10,2021-02-21,0.5062
Delaware,10,2021-02-22,0.506
Delaware,10,2021-02-23,0.5022
Delaware,10,2021-02-24,0.5095
Delaware,10,2021-02-25,0.5235
Delaware,10,2021-02-26,0.4172
Delaware,10,2021-02-27,0.4715
Delaware,10,2021-02-28,0.563
Delaware,10,2021-03-01,0.6085
Delaware,10,2021-03-02,0.5692
Delaware,10,2021-03-03,0.7017
Delaware,10,2021-03-04,0.7432
Delaware,10,2021-03-05,0.7524
Delaware,10,2021-03-06,0.7609
Delaware,10,2021-03-07,0.8238
Delaware,10,2021-03-08,0.8113
Delaware,10,2021-03-09,0.8756
Delaware,10,2021-03-10,0.6982
Delaware,10,2021-03-11,0.7849
Delaware,10,2021-03-12,0.7768
Delaware,10,2021-03-13,0.7803
Delaware,10,2021-03-14,0.6209
Delaware,10,2021-03-15,0.7808
Delaware,10,2021-03-16,0.7823
Delaware,10,2021-03-17,0.8936
Delaware,10,2021-03-18,0.805
Delaware,10,2021-03-19,0.7928
Delaware,10,2021-03-20,0.7977
Delaware,10,2021-03-21,0.947
Delaware,10,2021-03-22,0.8107
Delaware,10,2021-03-23,0.7442
Delaware,10,2021-03-24,0.7485
Delaware,10,2021-03-25,0.7638
Delaware,10,2021-03-26,0.8149
Delaware,10,2021-03-27,0.8211
Delaware,10,2021-03-28,0.8278
Delaware,10,2021-03-29,0.8569
Delaware,10,2021-03-30,0.9431
Delaware,10,2021-03-31,0.9722
Delaware,10,2021-04-01,0.987
Delaware,10,2021-04-02,1.0038
Delaware,10,2021-04-03,1.0355
Delaware,10,2021-04-04,1.0244
Delaware,10,2021-04-05,1.0103
Delaware,10,2021-04-06,0.9627
Delaware,10,2021-04-07,0.9474
Delaware,10,2021-04-08,0.92
Delaware,10,2021-04-09,0.937
Delaware,10,2021-04-10,0.9215
Delaware,10,2021-04-11,0.9906
Delaware,10,2021-04-12,0.9681
Delaware,10,2021-04-13,1.0096
Delaware,10,2021-04-14,1.0509
Delaware,10,2021-04-15,1.1087
Delaware,10,2021-04-16,1.1126
Delaware,10,2021-04-17,1.1104
Delaware,10,2021-04-18,1.0628
Delaware,10,2021-04-19,1.0957
Delaware,10,2021-04-20,1.0932
Delaware,10,2021-04-21,1.0678
Delaware,10,2021-04-22,1.0388
Delaware,10,2021-04-23,1.0127
Delaware,10,2021-04-24,0.9942
Delaware,10,2021-04-25,1.0072
Delaware,10,2021-04-26,0.9766
Delaware,10,2021-04-27,0.9783
Delaware,10,2021-04-28,0.9838
Delaware,10,2021-04-29,0.9594
Delaware,10,2021-04-30,0.9503
Delaware,10,2021-05-01,0.9728
Delaware,10,2021-05-02,0.9382
Delaware,10,2021-05-03,0.8822
Delaware,10,2021-05-04,0.8505
Delaware,10,2021-05-05,0.7901
Delaware,10,2021-05-06,0.6612
Delaware,10,2021-05-07,0.7447
Delaware,10,2021-05-08,0.6809
Delaware,10,2021-05-09,0.6482
Delaware,10,2021-05-10,0.6987
District of Columbia,11,2021-01-13,0.4587
District of Columbia,11,2021-01-14,0.4866
District of Columbia,11,2021-01-15,0.4781
District of Columbia,11,2021-01-16,0.4476
District of Columbia,11,2021-01-17,0.4293
District of Columbia,11,2021-01-18,0.4171
District of Columbia,11,2021-01-19,0.4084
District of Columbia,11,2021-01-20,0.3782
District of Columbia,11,2021-01-21,0.3731
District of Columbia,11,2021-01-22,0.3428
District of Columbia,11,2021-01-23,0.3511
District of Columbia,11,2021-01-24,0.3528
District of Columbia,11,2021-01-25,0.3384
District of Columbia,11,2021-01-26,0.2988
District of Columbia,11,2021-01-27,0.331
District of Columbia,11,2021-01-28,0.3184
District of Columbia,11,2021-01-29,0.3333
District of Columbia,11,2021-01-30,0.3416
District of Columbia,11,2021-01-31,0.3671
District of Columbia,11,2021-02-01,0.371
District of Columbia,11,2021-02-02,0.3806
District of Columbia,11,2021-02-03,0.3437
District of Columbia,11,2021-02-04,0.4707
District of Columbia,11,2021-02-05,0.5169
District of Columbia,11,2021-02-06,0.5134
District of Columbia,11,2021-02-07,0.5119
District of Columbia,11,2021-02-08,0.5254
District of Columbia,11,2021-02-09,0.5044
District of Columbia,11,2021-02-10,0.4738
District of Columbia,11,2021-02-11,0.3568
District of Columbia,11,2021-02-12,0.3086
District of Columbia,11,2021-02-13,0.2881
District of Columbia,11,2021-02-14,0.3136
District of Columbia,11,2021-02-15,0.3123
District of Columbia,11,2021-02-16,0.3649
District of Columbia,11,2021-02-17,0.4045
District of Columbia,11,2021-02-18,0.3789
District of Columbia,11,2021-02-19,0.8704
District of Columbia,11,2021-02-20,0.8781
District of Columbia,11,2021-02-21,0.8373
District of Columbia,11,2021-02-22,0.8157
District of Columbia,11,2021-02-23,0.8142
District of Columbia,11,2021-02-24,0.8478
District of Columbia,11,2021-02-25,0.8622
District of Columbia,11,2021-02-26,0.3833
District of Columbia,11,2021-02-27,0.5083
District of Columbia,11,2021-02-28,0.6492
District of Columbia,11,2021-03-01,0.6849
District of Columbia,11,2021-03-02,0.6576
District of Columbia,11,2021-03-03,0.6426
District of Columbia,11,2021-03-04,0.6961
District of Columbia,11,2021-03-05,0.7225
District of Columbia,11,2021-03-06,0.7265
District of Columbia,11,2021-03-07,0.6301
District of Columbia,11,2021-03-08,0.649
District of Columbia,11,2021-03-09,0.6772
District of Columbia,11,2021-03-10,0.7307
District of Columbia,11,2021-03-11,0.7416
District of Columbia,11,2021-03-12,0.7763
District of Columbia,11,2021-03-13,0.7266
District of Columbia,11,2021-03-14,0.7819
District of Columbia,11,2021-03-15,0.8316
District of Columbia,11,2021-03-16,0.8452
District of Columbia,11,2021-03-17,0.8775
District of Columbia,11,2021-03-18,0.8398
District of Columbia,11,2021-03-19,0.8285
District of Columbia,11,2021-03-20,0.812
District of Columbia,11,2021-03-21,0.7731
District of Columbia,11,2021-03-22,0.7248
District of Columbia,11,2021-03-23,0.7072
District of Columbia,11,2021-03-24,0.6437
District of Columbia,11,2021-03-25,0.701
District of Columbia,11,2021-03-26,0.7284
District of Columbia,11,2021-03-27,0.7719
District of Columbia,11,2021-03-28,0.8554
District of Columbia,11,2021-03-29,0.9458
District of Columbia,11,2021-03-30,1.006
District of Columbia,11,2021-03-31,1.2339
District of Columbia,11,2021-04-01,1.2383
District of Columbia,11,2021-04-02,1.247
District of Columbia,11,2021-04-03,1.2571
District of Columbia,11,2021-04-04,1.1863
District of Columbia,11,2021-04-05,1.0857
District of Columbia,11,2021-04-06,1.0794
District of Columbia,11,2021-04-07,0.786
District of Columbia,11,2021-04-08,0.9203
District of Columbia,11,2021-04-09,0.937
District of Columbia,11,2021-04-10,0.9798
District of Columbia,11,2021-04-11,1.0218
District of Columbia,11,2021-04-12,1.1174
District of Columbia,11,2021-04-13,1.097
District of Columbia,11,2021-04-14,1.1899
District of Columbia,11,2021-04-15,1.1154
District of Columbia,11,2021-04-16,1.1377
District of Columbia,11,2021-04-17,1.1252
District of Columbia,11,2021-04-18,1.1671
District of Columbia,11,2021-04-19,1.1938
District of Columbia,11,2021-04-20,1.1858
District of Columbia,11,2021-04-21,1.2207
District of Columbia,11,2021-04-22,1.1605
District of Columbia,11,2021-04-23,1.168
District of Columbia,11,2021-04-24,1.1622
District of Columbia,11,2021-04-25,1.1399
District of Columbia,11,2021-04-26,1.1129
District of Columbia,11,2021-04-27,1.1304
District of Columbia,11,2021-04-28,1.1382
District of Columbia,11,2021-04-29,1.1422
District of Columbia,11,2021-04-30,1.0725
District of Columbia,11,2021-05-01,1.0206
District of Columbia,11,2021-05-02,0.9618
District of Columbia,11,2021-05-03,0.8842
District of Columbia,11,2021-05-04,0.8125
District of Columbia,11,2021-05-05,0.7617
District of Columbia,11,2021-05-06,0.7215
District of Columbia,11,2021-05-07,0.73
District of Columbia,11,2021-05-08,0.7878
District of Columbia,11,2021-05-09,0.8103
District of Columbia,11,2021-05-10,0.9074
Florida,12,2021-01-13,0.335
Florida,12,2021-01-14,0.3283
Florida,12,2021-01-15,0.3409
Florida,12,2021-01-16,0.3492
Florida,12,2021-01-17,0.3543
Florida,12,2021-01-18,0.3576
Florida,12,2021-01-19,0.36
Florida,12,2021-01-20,0.3556
Florida,12,2021-01-21,0.3096
Florida,12,2021-01-22,0.3068
Florida,12,2021-01-23,0.3695
Florida,12,2021-01-24,0.3531
Florida,12,2021-01-25,0.2997
Florida,12,2021-01-26,0.2666
Florida,12,2021-01-27,0.2611
Florida,12,2021-01-28,0.3108
Florida,12,2021-01-29,0.3205
Florida,12,2021-01-30,0.2669
Florida,12,2021-01-31,0.2759
Florida,12,2021-02-01,0.3064
Florida,12,2021-02-02,0.3144
Florida,12,2021-02-03,0.333
Florida,12,2021-02-04,0.3435
Florida,12,2021-02-05,0.309
Florida,12,2021-02-06,0.3297
Florida,12,2021-02-07,0.4309
Florida,12,2021-02-08,0.4005
Florida,12,2021-02-09,0.4544
Florida,12,2021-02-10,0.4672
Florida,12,2021-02-11,0.4882
Florida,12,2021-02-12,0.6354
Florida,12,2021-02-13,0.6423
Florida,12,2021-02-14,0.5722
Florida,12,2021-02-15,0.6159
Florida,12,2021-02-16,0.5771
Florida,12,2021-02-17,0.5767
Florida,12,2021-02-18,0.573
Florida,12,2021-02-19,0.6534
Florida,12,2021-02-20,0.5683
Florida,12,2021-02-21,0.6114
Florida,12,2021-02-22,0.5702
Florida,12,2021-02-23,0.5368
Florida,12,2021-02-24,0.5322
Florida,12,2021-02-25,0.5228
Florida,12,2021-02-26,0.3366
Florida,12,2021-02-27,0.41
Florida,12,2021-02-28,0.4372
Florida,12,2021-03-01,0.4372
Florida,12,2021-03-02,0.4469
Florida,12,2021-03-03,0.4421
Florida,12,2021-03-04,0.4716
Florida,12,2021-03-05,0.4949
Florida,12,2021-03-06,0.576
Florida,12,2021-03-07,0.5694
Florida,12,2021-03-08,0.5699
Florida,12,2021-03-09,0.5877
Florida,12,2021-03-10,0.6005
Florida,12,2021-03-11,0.677
Florida,12,2021-03-12,0.7747
Florida,12,2021-03-13,0.8776
Florida,12,2021-03-14,0.8034
Florida,12,2021-03-15,0.8058
Florida,12,2021-03-16,0.8224
Florida,12,2021-03-17,0.8397
Florida,12,2021-03-18,0.7919
Florida,12,2021-03-19,0.7122
Florida,12,2021-03-20,0.6452
Florida,12,2021-03-21,0.7174
Florida,12,2021-03-22,0.715
Florida,12,2021-03-23,0.7003
Florida,12,2021-03-24,0.7078
Florida,12,2021-03-25,0.7186
Florida,12,2021-03-26,0.7498
Florida,12,2021-03-27,0.699
Florida,12,2021-03-28,0.7211
Florida,12,2021-03-29,0.722
Florida,12,2021-03-30,0.768
Florida,12,2021-03-31,0.776
Florida,12,2021-04-01,0.784
Florida,12,2021-04-02,0.7827
Florida,12,2021-04-03,0.7818
Florida,12,2021-04-04,0.8612
Florida,12,2021-04-05,0.8584
Florida,12,2021-04-06,0.825
Florida,12,2021-04-07,0.8267
Florida,12,2021-04-08,0.8777
Florida,12,2021-04-09,0.9177
Florida,12,2021-04-10,0.955
Florida,12,2021-04-11,0.8956
Florida,12,2021-04-12,1.0085
Florida,12,2021-04-13,1.0262
Florida,12,2021-04-14,0.9952
Florida,12,2021-04-15,0.9642
Florida,12,2021-04-16,0.9312
Florida,12,2021-04-17,0.9243
Florida,12,2021-04-18,0.9879
Florida,12,2021-04-19,0.8757
Florida,12,2021-04-20,0.8634
Florida,12,2021-04-21,0.8982
Florida,12,2021-04-22,0.8687
Florida,12,2021-04-23,0.8608
Florida,12,2021-04-24,0.8136
Florida,12,2021-04-25,0.7086
Florida,12,2021-04-26,0.804
Florida,12,2021-04-27,0.8062
Florida,12,2021-04-28,0.797
Florida,12,2021-04-29,0.7695
Florida,12,2021-04-30,0.7302
Florida,12,2021-05-01,0.8217
Florida,12,2021-05-02,0.6843
Florida,12,2021-05-03,0.637
Florida,12,2021-05-04,0.6036
Florida,12,2021-05-05,0.5791
Florida,12,2021-05-06,0.5849
Florida,12,2021-05-07,0.615
Florida,12,2021-05-08,0.5081
Florida,12,2021-05-09,0.6248
Florida,12,2021-05-10,0.6867
Georgia,13,2021-01-13,0.2655
Georgia,13,2021-01-14,0.286
Georgia,13,2021-01-15,0.1907
Georgia,13,2021-01-16,0.1907
Georgia,13,2021-01-17,0.1907
Georgia,13,2021-01-18,0.1907
Georgia,13,2021-01-19,0.1907
Georgia,13,2021-01-20,0.2668
Georgia,13,2021-01-21,0.2995
Georgia,13,2021-01-22,0.5008
Georgia,13,2021-01-23,0.4743
Georgia,13,2021-01-24,0.447
Georgia,13,2021-01-25,0.4198
Georgia,13,2021-01-26,0.4793
Georgia,13,2021-01-27,0.4249
Georgia,13,2021-01-28,0.4176
Georgia,13,2021-01-29,0.2783
Georgia,13,2021-01-30,0.34
Georgia,13,2021-01-31,0.4065
Georgia,13,2021-02-01,0.4392
Georgia,13,2021-02-02,0.3653
Georgia,13,2021-02-03,0.3528
Georgia,13,2021-02-04,0.3281
Georgia,13,2021-02-05,0.3247
Georgia,13,2021-02-06,0.3258
Georgia,13,2021-02-07,0.3227
Georgia,13,2021-02-08,0.3192
Georgia,13,2021-02-09,0.3228
Georgia,13,2021-02-10,0.3348
Georgia,13,2021-02-11,0.3565
Georgia,13,2021-02-12,0.2979
Georgia,13,2021-02-13,0.3094
Georgia,13,2021-02-14,0.3925
Georgia,13,2021-02-15,0.3873
Georgia,13,2021-02-16,0.3949
Georgia,13,2021-02-17,0.3358
Georgia,13,2021-02-18,0.3985
Georgia,13,2021-02-19,0.6025
Georgia,13,2021-02-20,0.6162
Georgia,13,2021-02-21,0.5559
Georgia,13,2021-02-22,0.5626
Georgia,13,2021-02-23,0.5476
Georgia,13,2021-02-24,0.5999
Georgia,13,2021-02-25,0.5283
Georgia,13,2021-02-26,0.3942
Georgia,13,2021-02-27,0.3812
Georgia,13,2021-02-28,0.2982
Georgia,13,2021-03-01,0.2677
Georgia,13,2021-03-02,0.2753
Georgia,13,2021-03-03,0.2883
Georgia,13,2021-03-04,0.3033
Georgia,13,2021-03-05,0.3219
Georgia,13,2021-03-06,0.3202
Georgia,13,2021-03-07,0.3957
Georgia,13,2021-03-08,0.4297
Georgia,13,2021-03-09,0.4321
Georgia,13,2021-03-10,0.3707
Georgia,13,2021-03-11,0.3991
Georgia,13,2021-03-12,0.4648
Georgia,13,2021-03-13,0.5023
Georgia,13,2021-03-14,0.5217
Georgia,13,2021-03-15,0.5356
Georgia,13,2021-03-16,0.5437
Georgia,13,2021-03-17,0.5451
Georgia,13,2021-03-18,0.5687
Georgia,13,2021-03-19,0.4203
Georgia,13,2021-03-20,0.5812
Georgia,13,2021-03-21,0.6102
Georgia,13,2021-03-22,0.6605
Georgia,13,2021-03-23,0.6335
Georgia,13,2021-03-24,0.7378
Georgia,13,2021-03-25,0.7108
Georgia,13,2021-03-26,0.8344
Georgia,13,2021-03-27,0.6833
Georgia,13,2021-03-28,0.6782
Georgia,13,2021-03-29,0.6504
Georgia,13,2021-03-30,0.6798
Georgia,13,2021-03-31,0.6638
Georgia,13,2021-04-01,0.694
Georgia,13,2021-04-02,0.7058
Georgia,13,2021-04-03,0.7125
Georgia,13,2021-04-04,0.5941
Georgia,13,2021-04-05,0.6358
Georgia,13,2021-04-06,0.6662
Georgia,13,2021-04-07,0.8172
Georgia,13,2021-04-08,0.7952
Georgia,13,2021-04-09,0.8134
Georgia,13,2021-04-10,0.6915
Georgia,13,2021-04-11,0.6916
Georgia,13,2021-04-12,0.5803
Georgia,13,2021-04-13,1.0799
Georgia,13,2021-04-14,0.805
Georgia,13,2021-04-15,0.8287
Georgia,13,2021-04-16,0.8103
Georgia,13,2021-04-17,0.9448
Georgia,13,2021-04-18,1.0694
Georgia,13,2021-04-19,1.177
Georgia,13,2021-04-20,0.6721
Georgia,13,2021-04-21,0.7987
Georgia,13,2021-04-22,0.7839
Georgia,13,2021-04-23,0.7625
Georgia,13,2021-04-24,0.7469
Georgia,13,2021-04-25,0.6216
Georgia,13,2021-04-26,0.6304
Georgia,13,2021-04-27,0.6419
Georgia,13,2021-04-28,0.6457
Georgia,13,2021-04-29,0.6429
Georgia,13,2021-04-30,0.642
Georgia,13,2021-05-01,0.6255
Georgia,13,2021-05-02,0.7212
Georgia,13,2021-05-03,0.6058
Georgia,13,2021-05-04,0.5965
Georgia,13,2021-05-05,0.5593
Georgia,13,2021-05-06,0.4503
Georgia,13,2021-05-07,0.5044
Georgia,13,2021-05-08,0.4762
Georgia,13,2021-05-09,0.4564
Georgia,13,2021-05-10,0.5063
Guam,66,2021-01-13,0
